357,IN9167U01015,JAYPORE E-COMMERCE PRIVATE LIMITED EQ PP RE. 1/-,JAYPORE E-COMMERCE PRIVATE LIMITED,EQUITY SHARES,DELETED
358,IN9168A01015,J AND K BANK EQ-NPP-JULY98,THE JAMMU AND KASHMIR BANK LIMITED,Equity Shares,Deleted
359,IN9168A01023,THE JAMMU AND KASHMIR BANK LIMITED EQ-PP,THE JAMMU AND KASHMIR BANK LIMITED,Equity Shares,Deleted
360,IN9168A01031,J AND K BANK EQ-NPP-AUG98,THE JAMMU AND KASHMIR BANK LIMITED,Equity Shares,Deleted
361,IN9168G01012,TORRENT POWER GEN PP RS.2.50,TORRENT POWER GENERATION LIMITED,Equity Shares,Deleted
362,IN9168G01020,TORRENT POWER GEN EQ PP RS.6/-,TORRENT POWER GENERATION LIMITED,Equity Shares,Deleted
363,IN9168G01038,TORRENT POWER GEN EQ-PARTLY PAID UP VALUE OF RS. 5,TORRENT POWER GENERATION LIMITED,Equity Shares,Deleted
364,IN9168G01046,TORRENT POWER GEN EQ- PARTLY PAID UP VALUE OF RS.9/-,TORRENT POWER GENERATION LIMITED,Equity Shares,Deleted
365,IN9171N01012,KINETA POWER PRIVATE LIMITED EQ PP RS.9.5/-,KINETA POWER LIMITED,Equity Shares,Deleted
366,IN9171N01020,KINETA POWER PRIVATE LIMITED EQ PP RS.9.75/-,KINETA POWER LIMITED,Equity Shares,Deleted
367,IN9172G01014,LAVASA CORPORATION LIMITED EQ PP RS.5/-,LAVASA CORPORATION LIMITED,EQUITY SHARES,ACTIVE
368,IN9173B01013,KANIKA INFRA &amp; POWER LTD PP PRODIV 120900,KANIKA INFRASTRUCTURE &amp; POWER LTD,Equity Shares,Deleted
369,IN9173B01021,KANIKA INFRASTRUCTURE &amp; POWER LTD EQ PP RS.1/-,KANIKA INFRASTRUCTURE &amp; POWER LTD,EQUITY SHARES,ACTIVE
370,IN9175A01010,JAIN IRRIGATION SYSTEMS LIMITED EQ NEW NPP RS.2/-,JAIN IRRIGATION SYSTEMS LIMITED,EQUITY SHARES,ACTIVE
371,IN9179M01017,SHREE RENUKA ENERGY LIMITED EW NEW PP Re.0.50/-,SHREE RENUKA ENERGY LIMITED,Equity Shares,Deleted
372,IN9180A01010,MAX INDIA EQ PRODIV 290698,MAX FINANCIAL SERVICES LIMITED,Equity Shares,Deleted
373,IN9180A01028,MAX INDIA EQ PRODIV 290798,MAX FINANCIAL SERVICES LIMITED,Equity Shares,Deleted
374,IN9181G01015,GAMMON INFRASTRUCTURE PROJECTS  LTD EQ NEW PP RE.2.50/-,GAMMON INFRASTRUCTURE PROJECTS  LTD,EQUITY SHARES,SUSPENDED
375,IN9182R01010,SATYUG GOLD PRIVATE LIMITED EQ PP RS. 5/-,SATYUG GOLD PRIVATE LIMITED,EQUITY SHARES,ACTIVE
376,IN9184M01017,DECIMUS FINANCIAL LIMITED PP RE.1/-,DECIMUS FINANCIAL LIMITED,EQUITY SHARES,ACTIVE
377,IN9184M01025,DECIMUS FINANCIAL LIMITED PP RE. 0.01/-,DECIMUS FINANCIAL LIMITED,EQUITY SHARES,ACTIVE
378,IN9185A01019,LOTTE INDIA CORP LTD EQ-NPP-JUNE98,LOTTE INDIA CORPORATION LIMITED,Equity Shares,Deleted
379,IN9185B01017,SAWACA COMM EQ PRODIV 050100,SAWACA COMMUNICATION LIMITED,Equity Shares,Deleted
380,IN9186A01017,GUJARAT ALKALIES AND CHEMICALS EQ-PRO-DIV010699,GUJARAT ALKALIES AND CHEMICALS LTD.,Equity Shares,Deleted
381,IN9189S01013,UNITED SPECIAL ISPAT LIMITED EQ PP RS. 5/-,UNITED SPECIAL ISPAT LIMITED,EQUITY SHARES,ACTIVE
382,IN9190B01017,WEBSITY INFOSYS EQ PRODIV 051099,WEBSITY INFOSYS LIMITED,Equity Shares,Deleted
383,IN9191A01017,ORCHID CHEM EQ PRODIV091299,ORCHID PHARMA LIMITED,Equity Shares,Deleted
384,IN9194A01011,TATA INFOTECH INACTIVE-NPP,TATA INFOTECH LIMITED,Equity Shares,Deleted
385,IN9195W03018,HR FOOD PROCESSING PRIVATE LIMITED 0.0001% CLASS Y PP PREF 26JU29,HR FOOD PROCESSING PRIVATE LIMITED,PREFERENCE SHARES,ACTIVE
386,IN9197A01014,JYOTI STRUCTURES LIMITED PP PRODIV 211100,JYOTI STRUCTURES LIMITED,EQUITY SHARES,ACTIVE
387,IN9201V01010,RECEIVABLES EXCHANGE OF INDIA LIMITED EQ PP RS.5,RECEIVABLES EXCHANGE OF INDIA LIMITED,EQUITY SHARES,DELETED
388,IN9201V01028,RECEIVABLES EXCHANGE OF INDIA LIMITED EQ PP RE.7.5/-,RECEIVABLES EXCHANGE OF INDIA LIMITED,EQUITY SHARES,DELETED
389,IN9202A01012,PENTAMEDIA GRAP INACTIVE,PENTAMEDIA GRAPHICS LTD.,Equity Shares,Deleted
390,IN9202A01020,PENTAMEDIA GRAP EQ PRODIV 300999,PENTAMEDIA GRAPHICS LTD.,Equity Shares,Deleted
391,IN9202B01010,DEWAN HOUSING EQ PRODIV 190800,DEWAN HOUSING FINANCE CORPORATION LIMITED,Equity Shares,Deleted
392,IN9202C01018,THE SIRPUR PAPER MILLS LIMITED EQ PP RS. 4/-,THE SIRPUR PAPER MILLS LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
393,IN9207K01010,VIJAYANAGAR SUGAR PRIVATE LIMITED EQ PP  RS.6/-,VIJAYANAGAR SUGAR PRIVATE LIMITED,Equity Shares,Deleted
394,IN9207S01013,TRINA NRE TRANSPORTATION LIMITED EQ PP RS. 5/-,TRINA NRE TRANSPORTATION LIMITED,EQUITY SHARES,ACTIVE
395,IN9209M01012,JINDAL INDIA POWERTECH LIMITED PP RS.7/-,JINDAL INDIA POWERTECH LIMITED,Equity Shares,Deleted
396,IN9209M01020,JINDAL INDIA POWERTECH LIMITED PP RS.6/-,JINDAL INDIA POWERTECH LIMITED,Equity Shares,Deleted
397,IN9209M01038,JINDAL INDIA POWERTECH LIMITED PP RS.4/-,JINDAL INDIA POWERTECH LIMITED,Equity Shares,Deleted
398,IN9209M01046,JINDAL INDIA POWERTECH LIMITED PP RS.2/-,JINDAL INDIA POWERTECH LIMITED,Equity Shares,Deleted
399,IN9209P01015,SURYAKRUPA CONSTRUCTIONS PRIVATE LIMITED EQ PP RS. 9.250/-,SURYAKRUPA CONSTRUCTIONS PRIVATE LIMITED,EQUITY SHARES,DELETED
400,IN9210D01019,SHREE VINDHYA PAPER MILLS LIMITED EQ PP RS.2.50/-,SHREE VINDHYA PAPER MILLS LIMITED,EQUITY SHARES,ACTIVE
401,IN9210N01018,VENTURE FINANCE &amp; DEVELOPMENT CORPORATION LTD EQ PP Re.1/-,VENTURE FINANCE &amp; DEVELOPMENT CORPORATION LTD,Equity Shares,Deleted
402,IN9213P01017,TRANSGLOBE FOODS LIMITED EQ PP RS. 5/-,TRANSGLOBE FOODS LIMITED,EQUITY SHARES,ACTIVE
403,IN9214A01017,CYBERTECH EQ PRODIV 010400,CYBERTECH SYSTEMS AND SOFTWARE LTD.,Equity Shares,Deleted
404,IN9215B01012,CYBERMATE INFOTEK LIMITED PP RS.2.50,CYBERMATE INFOTEK LIMITED,EQUITY SHARES,ACTIVE
405,IN9216P01010,AAVAS FINANCIERS LIMITED EQ PP RS. 2/-,AAVAS FINANCIERS LIMITED,EQUITY SHARES,DELETED
406,IN9216P01028,AAVAS FINANCIERS LIMITED EQ PP RS. 4/-,AAVAS FINANCIERS LIMITED,EQUITY SHARES,DELETED
407,IN9216P01036,AAVAS FINANCIERS LIMITED EQ PP RS. 2/-,AAVAS FINANCIERS LIMITED,EQUITY SHARES,DELETED
408,IN9218A01018,K-LIFESTYLE &amp; INDUSTRIES LIMITED PP PRODIV 110300,K-LIFESTYLE &amp; INDUSTRIES LIMITED,Equity Shares,Deleted
409,IN9218A01026,K-LIFESTYLE &amp; INDUSTRIES LIMITED EQ NEW PAID UP VALUE RS.0.5/-,K-LIFESTYLE &amp; INDUSTRIES LIMITED,EQUITY SHARES,ACTIVE
410,IN9218G01015,PALRED TECHNOLOGIES LIMITED PP RS.2.5/-,PALRED TECHNOLOGIES LIMITED,Equity Shares,Deleted
411,IN9218W01012,PCI PEST CONTROL PRIVATE LIMITED EQ PP RS. 58.57/-,PCI PEST CONTROL PRIVATE LIMITED,EQUITY SHARES,ACTIVE
412,IN9220K01013,HINDUJA NATIONAL POWER CORP. LTD. EQ NEW FV RS.8.25/-,HINDUJA NATIONAL POWER CORPORATION LIMITED,Equity Shares,Deleted
413,IN9220K01021,HINDUJA NATIONAL POWER CORP. LTD. EQ NEW PP FV RS 9.10/-,HINDUJA NATIONAL POWER CORPORATION LIMITED,Equity Shares,Deleted
414,IN9220K01039,HINDUJA NATIONAL POWER CORPORATION LIMITED EQ NEW FV RS.3.50/-,HINDUJA NATIONAL POWER CORPORATION LIMITED,EQUITY SHARES,DELETED
415,IN9222K01019,MODEST INFRASTRUCTURE LIMITED PP RS. 2.50/-,MODEST INFRASTRUCTURE LIMITED,EQUITY SHARES,ACTIVE
416,IN9224A01016,GREAVES COTTON EQ PRODIV 190799,GREAVES COTTON LIMITED,Equity Shares,Deleted
417,IN9224A01024,GREAVES COTTON EQ PRODIV 190799,GREAVES COTTON LIMITED,Equity Shares,Deleted
418,IN9229A01015,ONWARD TECH EQ PRODIV 140899,ONWARD TECHNOLOGIES LIMITED,Equity Shares,Deleted
419,IN9230A04017,EIH 9.6  PREF-221099,EIH LIMITED,Preference Shares,Deleted
420,IN9230A04025,EIH LIMITED 9.6% PREF-261099,EIH LIMITED,Preference Shares,Deleted
421,IN9232I01012,SUN PHARMA ADVANCED RESEARCH COMPANY LIMITED EQ PP RE. 0.60/-,SUN PHARMA ADVANCED RESEARCH COMPANY LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
422,IN9232J01010,RELIGARE CAPITAL MARKETS LIMITED EQ PP RS. 10/-,RELIGARE CAPITAL MARKETS LIMITED,EQUITY SHARES,ACTIVE
423,IN9232O01010,INTERNATIONAL CARGO TERMINALS AND INFRASTRUCTURE PRIVATE LIMITED EQ PP RS. 2.51/-,INTERNATIONAL CARGO TERMINALS AND INFRASTRUCTURE PRIVATE LIMITED,EQUITY SHARES,ACTIVE
424,IN9233Y01017,DHANVANTARI NANO AYUSHADI PRIVATE LIMITED EQ PP RS. 4/-,DHANVANTARI NANO AYUSHADI PRIVATE LIMITED,EQUITY SHARES,DELETED
425,IN9233Y01025,DHANVANTARI NANO AYUSHADI PRIVATE LIMITED EQ PP RS. 5.50/-,DHANVANTARI NANO AYUSHADI PRIVATE LIMITED,EQUITY SHARES,DELETED
426,IN9233Y01033,DHANVANTARI NANO AYUSHADI PRIVATE LIMITED EQ PP RS. 7/-,DHANVANTARI NANO AYUSHADI PRIVATE LIMITED,EQUITY SHARES,DELETED
427,IN9235B01010,FI SOFEX LIMITED PP PRODIV 060700,FI SOFEX LIMITED,EQUITY SHARES,ACTIVE
428,IN9239R01018,J K INVESTORS (BOMBAY) LIMITED EQ PP RS. 10/-,J K INVESTORS (BOMBAY) LIMITED,EQUITY SHARES,DELETED
429,IN9243B01014,PADMALAYA TELFILMS LIMITED PP PRODIV 230600,PADMALAYA TELFILMS LIMITED,EQUITY SHARES,ACTIVE
430,IN9246B01017,RAMCO SYSTEMS LIMITED EQ PP RS. 5/-,RAMCO SYSTEMS LIMITED,EQUITY SHARES,SUSPENDED
431,IN9246K01018,VAYANA ENTERPRISES PVT.  LIMITED EQ PP RS.1/-,VAYANA ENTERPRISES PVT.  LIMITED,Equity Shares,Deleted
432,IN9246K01026,VAYANA ENTERPRISES PVT.  LIMITED EQ PP RS.5.5/-,VAYANA ENTERPRISES PVT.  LIMITED,Equity Shares,Deleted
433,IN9248B01013,SAWACA BUSINESS MACHINES LIMITED EQ PRODIV 050100,SAWACA BUSINESS MACHINES LIMITED,Equity Shares,Deleted
434,IN9249B01011,SPACE COMPUTER AND SYSTEMS LIMITED PP PRODIV 230500,SPACE COMPUTER AND SYSTEMS LIMITED,EQUITY SHARES,ACTIVE
435,IN9251A01019,ASHOK LEY FIN EQ PRODIV 180503,ASHOK LEYLAND FINANCE LIMITED,Equity Shares,Deleted
436,IN9253A01015,HINDUSTAN MOTOR EQ PRODIV 080500,HINDUSTAN MOTORS LIMITED,Equity Shares,Deleted
437,IN9255G01017,MAWANA SUGARS EQ PP RS.6.5,MAWANA SUGARS LIMITED,Equity Shares,Deleted
438,IN9256A01018,ZEE ENTERTAINMENT ENTERPRISES LTD EQ PRODIV 090699,ZEE ENTERTAINMENT ENTERPRISES LTD,Equity Shares,Deleted
439,IN9256A01026,ZEE ENTERTAINMENT ENTERPRISES LTD EQ PRODIV 100799,ZEE ENTERTAINMENT ENTERPRISES LTD,Equity Shares,Deleted
440,IN9256A01034,ZEE ENTERTAINMENT ENTERPRISES LTD EQ PRODIV 300999,ZEE ENTERTAINMENT ENTERPRISES LTD,Equity Shares,Deleted
441,IN9256A01042,ZEE ENTERTAINMENT ENTERPRISES LTD FV1PRODIV090699,ZEE ENTERTAINMENT ENTERPRISES LTD,Equity Shares,Deleted
442,IN9256A01059,ZEE ENTERTAINMENT ENTERPRISES LTD FV1PRODIV100799,ZEE ENTERTAINMENT ENTERPRISES LTD,Equity Shares,Deleted
443,IN9256A01067,ZEE ENTERTAINMENT ENTERPRISES LTD FV1PRODIV300999,ZEE ENTERTAINMENT ENTERPRISES LTD,Equity Shares,Deleted
444,IN9264Q01018,ASIAN INSTITUTE OF GASTROENTEROLOGY PVT. LTD. EQ PP RS.2.40/-,ASIAN INSTITUTE OF GASTROENTEROLOGY PVT. LTD.,EQUITY SHARES,ACTIVE
445,IN9265A01019,TATA FINANCE EQ PRODIV 060100,TATA FINANCE LIMITED,Equity Shares,Deleted
446,IN9265A01027,TATA FINANCE EQ PRODIV 070600,TATA FINANCE LIMITED,Equity Shares,Deleted
447,IN9265A01035,TATA FINANCE EQ PRODIV 040302,TATA FINANCE LIMITED,Equity Shares,Deleted
448,IN9266B01015,KINETIC ENGG. EQ PRODIV 150901,KINETIC ENGINEERING LIMITED,Equity Shares,Deleted
449,IN9267B01013,KINETIC MOTOR EQ PRODIV 310301,KINETIC MOTOR COMPANY LIMITED,Equity Shares,Deleted
450,IN9268A01013,STERLITE INDS FP PRODIV 070400,STERLITE INDUSTRIES (INDIA) LIMITED,Equity Shares,Deleted
451,IN9269A01011,SONATA SOFTWARE NPP S98 INACTIVE,SONATA SOFTWARE LIMITED,Equity Shares,Deleted
452,IN9269A01029,SONATA SOFTWARE NPP D98 INACTIVE,SONATA SOFTWARE LIMITED,Equity Shares,Deleted
453,IN9269A01037,SONATA SOFTWARE INACTIVE-PP,SONATA SOFTWARE LIMITED,Equity Shares,Deleted
454,IN9269A01045,SONATA SOFTWARE NPP J99 INACTIVE,SONATA SOFTWARE LIMITED,Equity Shares,Deleted
455,IN9270A01019,ALOK INDUSTRIES LIMITED EQ PP RS.5/-,ALOK INDUSTRIES LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
456,IN9270H01014,URBAN INFRASTRUCTURE HOLDINGS PRIVATE LIMITED EQ PP RS.4.35/-,URBAN INFRASTRUCTURE HOLDINGS PRIVATE LIMITED,EQUITY SHARES,ACTIVE
457,IN9270Q01015,HIM URJA PRIVATE LIMITED EQ PP RS. 8/-,HIM URJA PRIVATE LIMITED,EQUITY SHARES,ACTIVE
458,IN9271C01013,DLF LIMITED EQ PP RE. 1/-,DLF LIMITED,EQUITY SHARES,SUSPENDED
459,IN9272P01013,RPA FOODS PRIVATE LIMITED EQ PP RS. 8.5/-,RPA FOODS PRIVATE LIMITED,EQUITY SHARES,ACTIVE
460,IN9274G01018,DHANI SERVICES LIMITED EQ PP RE. 0.50/-,DHANI SERVICES LIMITED,EQUITY SHARES,SUSPENDED
461,IN9274G01026,DHANI SERVICES LIMITED EQ PP RE. 0.80/-,DHANI SERVICES LIMITED,EQUITY SHARES,SUSPENDED
462,IN9274G01034,DHANI SERVICES LIMITED EQ PP RS. 1.10/-,DHANI SERVICES LIMITED,EQUITY SHARES,ACTIVE
463,IN9275A01026,SATYAM COMPUTER SERVICES LIMITED EQ PRODIV 260799,SATYAM COMPUTER SERVICES LIMITED,Equity Shares,Deleted
464,IN9275A01034,SATYAM COMPUTER SERVICES LIMITED EQ PRODIV 300899,SATYAM COMPUTER SERVICES LIMITED,Equity Shares,Deleted
465,IN9275A01042,SATYAM COMPUTER SERVICES LIMITED EQ PRODIV 200999,SATYAM COMPUTER SERVICES LIMITED,Equity Shares,Deleted
466,IN9275A01059,SATYAM COMPUTER SERVICES LIMITED EQ PRODIV 180501,SATYAM COMPUTER SERVICES LIMITED,Equity Shares,Deleted
467,IN9277H01019,DRONAGIRI INFRASTRUCTURE PVT LTD EQ PP RS.2/-,DRONAGIRI INFRASTRUCTURE PVT LTD,EQUITY SHARES,ACTIVE
468,IN9277H01027,DRONAGIRI INFRASTRUCTURE PVT LTD EQ PP RE.1.35/-,DRONAGIRI INFRASTRUCTURE PVT LTD,EQUITY SHARES,ACTIVE
469,IN9278A01012,EPIC EQ PRODIV 050899,EPIC ENZYMES PHARMACEUTICALS AND INDUSTRIAL CHEMICALS LIMITED,Equity Shares,Deleted
470,IN9279A01010,UNIVERSAL CABLE EQ PRODIV 130599,UNIVERSAL CABLES LIMITED,Equity Shares,Deleted
471,IN9282J03011,ENVIRO TECH VENTURES LIMITED 0.01% SERIES 2 PP PREF 26JL25,ENVIRO TECH VENTURES LIMITED,PREFERENCE SHARES,ACTIVE
472,IN9282J03029,ENVIRO TECH VENTURES LIMITED 0.01% SERIES 1 PP PREF 26JL25,ENVIRO TECH VENTURES LIMITED,PREFERENCE SHARES,ACTIVE
473,IN9284S01012,S.J.S. ENTERPRISES PRIVATE LIMITED EQ PP RS.2.5/-,S.J.S. ENTERPRISES PRIVATE LIMITED,EQUITY SHARES,DELETED
474,IN9284S01020,S.J.S. ENTERPRISES PRIVATE LIMITED EQ PP RS.5/-,S.J.S. ENTERPRISES PRIVATE LIMITED,EQUITY SHARES,DELETED
475,IN9284S01038,S.J.S. ENTERPRISES PRIVATE LIMITED EQ PP RS.7.5/-,S.J.S. ENTERPRISES PRIVATE LIMITED,EQUITY SHARES,DELETED
476,IN9285A01017,ELGI EQUIPMENTS LIMITED PP PRODIV 020401,ELGI EQUIPMENTS LIMITED,EQUITY SHARES,ACTIVE
477,IN9285A01025,ELGI EQUIPMENTS LIMITED PP RS.0.10,ELGI EQUIPMENTS LIMITED,EQUITY SHARES,ACTIVE
478,IN9285A01033,ELGI EQUIPMENTS LIMITED EQ PP VALUE .15 PER SHARE,ELGI EQUIPMENTS LIMITED,EQUITY SHARES,DELETED
479,IN9286A01015,DSQ SOFTWARE EQ PRODIV301299,DSQ SOFTWARE LIMITED,Equity Shares,Deleted
480,IN9286O01016,MAHIMA STOCKS PRIVATE LIMITED EQ PP RS.5/-,MAHIMA STOCKS PRIVATE LIMITED,EQUITY SHARES,ACTIVE
481,IN9287S01015,FROZEN IRON AND STEEL PRIVATE LIMITED EQ PP RS. 2/-,FROZEN IRON AND STEEL PRIVATE LIMITED,EQUITY SHARES,ACTIVE
482,IN9290A01017,NAHAR SPINNING EQ PRODIV 230302,NAHAR SPINNING MILLS LIMITED,Equity Shares,Deleted
483,IN9298F01019,JESSOP &amp; CO. EQ PP RS.0.20/-,JESSOP &amp; COMPANY LIMITED,EQUITY SHARES,ACTIVE
484,IN9302A01010,EXIDE INDS EQ PRODIV 270698,EXIDE INDUSTRIES LIMITED,Equity Shares,Deleted
485,IN9302R01014,HI-KLASS TRADING AND INVESTMENT LIMITED EQ PP RS. 2.50/-,HI-KLASS TRADING AND INVESTMENT LIMITED,EQUITY SHARES,ACTIVE
486,IN9302R01022,HI-KLASS TRADING AND INVESTMENT LIMITED EQ PP RS. 5/-,HI-KLASS TRADING AND INVESTMENT LIMITED,EQUITY SHARES,ACTIVE
487,IN9303K01017,KAKINADA SEZ LIMITED EQ PP RE.1,KAKINADA SEZ LIMITED,EQUITY SHARES,ACTIVE
488,IN9304A04010,MUKAND LIMITED 8% PP PREF 23SP39,MUKAND LIMITED,PREFERENCE SHARES,DELETED
489,IN9304A04028,MUKAND LIMITED 8% PP PREF 23SP39,MUKAND LIMITED,PREFERENCE SHARES,ACTIVE
490,IN9307A01019,IDBI BANK FP PRODIV FEB 99,IDBI BANK LIMITED,Equity Shares,Deleted
491,IN9308A01017,NAHAR POLY FILMS LIMITED EQ PRODIV 300302,NAHAR POLY FILMS LIMITED,Equity Shares,Deleted
492,IN9314B01013,AZIMUTH INVESTMENTS EQ PRODIV 050599,AZIMUTH INVESTMENTS LIMITED,Equity Shares,Deleted
493,IN9336A01018,HIND LEVER CHEM EQ-PRO-DIV160399,HIND LEVER CHEMICALS LIMITED,Equity Shares,Deleted
494,IN9339U01010,WEST END HOUSING FINANCE LIMITED EQ PP RS. 5/-,WEST END HOUSING FINANCE LIMITED,EQUITY SHARES,DELETED
495,IN9340A01010,BIRLA CORPORATION LIMITED EQ PRODIV 121099,BIRLA CORPORATION LIMITED,Equity Shares,Deleted
496,IN9344B01010,ZENITH GLOBAL CONSULTANTS LIMITED PP PODIV 070800,ZENITH GLOBAL CONSULTANTS LIMITED,EQUITY SHARES,ACTIVE
497,IN9344P01010,DARJEELING ORGANIC TEA ESTATES PRIVATE LTD. EQ PP RE.1/-,DARJEELING ORGANIC TEA ESTATES PRIVATE LTD.,EQUITY SHARES,ACTIVE
498,IN9344P01028,DARJEELING ORGANIC TEA ESTATES PRIVATE LTD. EQ CLASS B PP RE.1/-,DARJEELING ORGANIC TEA ESTATES PRIVATE LTD.,EQUITY SHARES,ACTIVE
499,IN9345B01017,CEREBRA INTEGRATED TECHNOLOGIES LTD PP PRODIV 080500,CEREBRA INTEGRATED TECHNOLOGIES LTD,EQUITY SHARES,BLOCKED DUE TO ACA
500,IN9348T01013,HEALTHMAP DIAGNOSTICS PRIVATE LIMITED EQ PP RS. 5/-,HEALTHMAP DIAGNOSTICS PRIVATE LIMITED,EQUITY SHARES,ACTIVE
501,IN9349Y01011,IDEAFORGE TECHNOLOGY PRIVATE LIMITED EQ PP RE. 1/-,IDEAFORGE TECHNOLOGY PRIVATE LIMITED,EQUITY SHARES,ACTIVE
502,IN9351F01016,JAIPRAKASH POWER VENTURES LIMITED PP RS.5/-,JAIPRAKASH POWER VENTURES LIMITED,Equity Shares,Deleted
503,IN9352T01015,IFFCO EBAZAR LIMITED EQ PP RS. 5/-,IFFCO EBAZAR LIMITED,EQUITY SHARES,ACTIVE
504,IN9353H01018,STL GLOBAL LIMITED EQ PP RS.5/-,STL GLOBAL LIMITED,EQUITY SHARES,SUSPENDED
505,IN9354B01019,COMMEX TECHNOLOGY LIMITED PP PRODIV 070600,COMMEX TECHNOLOGY LIMITED,EQUITY SHARES,SUSPENDED
506,IN9355B01016,SCINTILLA SOFT EQ PRODIV 070100,SCINTILLA SOFTWARE TECHNOLOGY LTD,Equity Shares,Deleted
507,IN9356Y01016,SAHAJANAND MEDICAL TECHNOLOGIES PRIVATE LIMITED EQ PP RE. 0.50/-,SAHAJANAND MEDICAL TECHNOLOGIES PRIVATE LIMITED,EQUITY SHARES,ACTIVE
508,IN9357B01012,RAM INFORMATICS EQ PRODIV 030599,RAMINFO LIMITED,Equity Shares,Deleted
509,IN9358B01010,MICRO TECH PP PRODIV 300500,MICRO TECHNOLOGIES INDIA LIMITED,Equity Shares,Deleted
510,IN9360B01024,SPANCO LIMITED EQ-PARTLY PAID UP VALUE RS. 5/-,SPANCO LIMITED,Equity Shares,Deleted
511,IN9362A01014,PVP VENTURES LIMITED EQ PRODIV 120299,PVP VENTURES LIMITED,Equity Shares,Deleted
512,IN9362A01022,PVP VENTURES LIMITED EQ PRODIV 150299,PVP VENTURES LIMITED,Equity Shares,Deleted
513,IN9362A01030,PVP VENTURES LIMITED EQ-PRO-DIV290499,PVP VENTURES LIMITED,Equity Shares,Deleted
514,IN9362A01048,PVP VENTURES LIMITED EQ PRODIV 111199,PVP VENTURES LIMITED,Equity Shares,Deleted
515,IN9362A01055,PVP VENTURES LIMITED EQ PRODIV 061299,PVP VENTURES LIMITED,Equity Shares,Deleted
516,IN9368A01011,SILVERLINE TECH EQ-PRO-DIV070599,SILVERLINE TECHNOLOGIES LTD,Equity Shares,Deleted
517,IN9368A01029,SILVERLINE TECH EQ PRODIV 281299,SILVERLINE TECHNOLOGIES LTD,Equity Shares,Deleted
518,IN9368A01037,SILVERLINE TECH EQ PRODIV 200600,SILVERLINE TECHNOLOGIES LTD,Equity Shares,Deleted
519,IN9369B01017,OMNI AXS SOFTWARE LIMITED PP PRODIV 240500,OMNI AXS SOFTWARE LIMITED,EQUITY SHARES,ACTIVE
520,IN9369T04013,SILVER PEARL REALTY PRIVATE LIMITED 7% PARTLY PAID PREF 05NV40,SILVER PEARL REALTY PRIVATE LIMITED,PREFERENCE SHARES,ACTIVE
521,IN9373A01011,BASF INDIA LIMITED EQ-PRO-DIV161198,BASF INDIA LIMITED,Equity Shares,Deleted
522,IN9374B01017,MUKTA ARTS LIMITED PP PRODIV 110800,MUKTA ARTS LIMITED,EQUITY SHARES,SUSPENDED
523,IN9375B01014,PRAGNYA SOFTWARE SYSTEMS LIMITED PP PRODIV 160900,PRAGNYA SOFTWARE SYSTEMS LIMITED,EQUITY SHARES,ACTIVE
524,IN9376R01018,IMPRESA HOSPITALITY MANAGEMENT PVT LTD EQ PP RS. 2.50/-,IMPRESA HOSPITALITY MANAGEMENT PVT LTD,Equity Shares,Deleted
525,IN9376R01026,IMPRESA HOSPITALITY MANAGEMENT PVT LTD EQ PP RS. 5/-,IMPRESA HOSPITALITY MANAGEMENT PVT LTD,Equity Shares,Deleted
526,IN9377A01012,KODAK INDIA EQ PRODIV 040899,KODAK INDIA LIMITED,Equity Shares,Deleted
527,IN9377S01014,HIGHCLASS IRON &amp; STEEL PRIVATE LIMITED EQ PP RS. 2/-,HIGHCLASS IRON &amp; STEEL PRIVATE LIMITED,EQUITY SHARES,ACTIVE
528,IN9378S01012,BHISHAM ENERGY PRIVATE LIMITED EQ PP RS. 2/-,BHISHAM ENERGY PRIVATE LIMITED,EQUITY SHARES,ACTIVE
529,IN9383A01010,INDIA CEMENTS EQ-PRO-DIV220299,INDIA CEMENTS LIMITED,Equity Shares,Deleted
530,IN9383A01028,INDIA CEMENTS EQ-PRO-DIV270399,INDIA CEMENTS LIMITED,Equity Shares,Deleted
531,IN9383A01036,INDIA CEMENTS EQ PRODIV 150200,INDIA CEMENTS LIMITED,Equity Shares,Deleted
532,IN9389B01015,IRMAC SERVICES INDIA LIMITED PP PRODIV 130600,IRMAC SERVICES INDIA LIMITED,EQUITY SHARES,ACTIVE
533,IN9390A01015,MAARS SOFTWARE EQ-PRO-DIV240399,MAARS SOFTWARE INTERNATIONAL LIMITED,Equity Shares,Deleted
534,IN9390A01023,MAARS SOFTWARE EQ PRODIV271299,MAARS SOFTWARE INTERNATIONAL LIMITED,Equity Shares,Deleted
535,IN9390E01017,INDIAN SEAMLESS ENTERPRISES LIMITED EQ PP RS.5/-,INDIAN SEAMLESS ENTERPRISES LIMITED,EQUITY SHARES,ACTIVE
536,IN9395N01017,TVS SUPPLY CHAIN SOLUTIONS LIMITED EQ PP RS.2/-,TVS SUPPLY CHAIN SOLUTIONS LIMITED,EQUITY SHARES,ACTIVE
537,IN9399A01016,SQL STAR INTL FP PRODIV 150799,SQL STAR INTERNATIONAL LTD.,Equity Shares,Deleted
538,IN9399A01024,SQL STAR INTERNATIONAL LTD. PP PRODIV 150799,SQL STAR INTERNATIONAL LTD.,EQUITY SHARES,ACTIVE
